"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.020207499E-1,-3.432325821E0,4.869185512E-1,-1.296766251E-1,3.469116061E0
6.120527500E-1,-3.842907656E0,1.681194368E0,7.375764363E0,8.485060618E0
6.220847500E-1,8.465220214E-1,-8.725723904E-1,1.102844748E1,1.109525285E1
6.321157500E-1,4.582648264E0,-4.307765393E0,1.019504851E1,1.197900337E1
6.421477500E-1,4.179341534E0,-4.261692842E0,9.451741682E0,1.117874512E1
6.521787499E-1,3.607302287E0,-3.102861823E0,7.954168596E0,9.268720480E0
6.622107499E-1,4.206418820E0,-2.004292648E0,7.384373803E0,8.731559126E0
6.722417499E-1,4.490951643E0,-1.888720676E0,7.268059820E0,8.749891771E0
6.822737500E-1,4.651471746E0,-2.666626791E0,6.988467017E0,8.808277874E0
6.923057500E-1,5.091685224E0,-3.075697414E0,6.319739674E0,8.678956305E0
7.023367500E-1,4.926065179E0,-3.276794270E0,4.983921039E0,7.735823664E0
7.123687500E-1,4.504737039E0,-3.134755461E0,3.302365898E0,6.405073623E0
7.223997499E-1,4.385302396E0,-2.963805095E0,2.761415420E0,5.969960877E0
7.324317499E-1,4.516325051E0,-3.322803963E0,3.212588333E0,6.462115903E0
7.424627499E-1,4.684288074E0,-3.894743807E0,4.002112135E0,7.288928977E0
7.524947500E-1,4.379727076E0,-4.238004310E0,4.342179766E0,7.483128685E0
7.625267500E-1,3.750884761E0,-4.406920722E0,3.390588688E0,6.707173651E0
7.725577500E-1,3.176808636E0,-4.215673209E0,1.787357585E0,5.573029773E0
7.825897500E-1,2.551974587E0,-4.113536677E0,-4.224759489E-2,4.841027075E0
7.926207499E-1,1.611388553E0,-3.908415475E0,-1.539320159E0,4.499087812E0
8.026527499E-1,-1.654469669E-2,-3.317357866E0,-2.291972588E0,4.032155166E0
8.126837499E-1,-1.924001752E0,-2.706325877E0,-2.337554996E0,4.060806060E0
8.227157500E-1,-3.716507226E0,-2.471957195E0,-2.346697556E0,5.042815459E0
8.327477500E-1,-4.900365497E0,-2.237217506E0,-2.396699436E0,5.896006476E0
8.427787500E-1,-5.408057597E0,-1.760357189E0,-2.404975001E0,6.174937179E0
8.528107500E-1,-5.888584118E0,-1.282293954E0,-2.550872387E0,6.544207411E0
8.628417499E-1,-5.810462978E0,-5.453533586E-1,-2.520746362E0,6.357126122E0
8.728737499E-1,-5.313910409E0,7.427500235E-1,-2.221869442E0,5.807411235E0
8.829047499E-1,-4.997855539E0,2.278371380E0,-1.753144941E0,5.765678912E0
8.929367500E-1,-5.315212584E0,3.335722801E0,-1.329313023E0,6.414483964E0
9.029687500E-1,-5.827685952E0,3.393598834E0,-1.019439830E0,6.820388125E0
9.129997500E-1,-6.445913233E0,3.192935257E0,-8.148738205E-1,7.239382039E0
9.230317500E-1,-7.020235525E0,3.226595339E0,-6.840183967E-1,7.756449282E0
9.330627499E-1,-7.378279250E0,3.529159513E0,-1.171372712E0,8.262329308E0
9.430947499E-1,-7.608011091E0,3.751676474E0,-1.926687963E0,8.698795068E0
9.531257499E-1,-7.758792656E0,3.911493449E0,-2.209198526E0,8.965444920E0
9.631577500E-1,-7.239124289E0,4.106784020E0,-1.855062056E0,8.527124409E0
9.731897500E-1,-5.742981432E0,4.359182592E0,-7.615285027E-1,7.250119603E0
9.832207500E-1,-4.079995878E0,4.676181787E0,9.197323774E-1,6.273671183E0
9.932527500E-1,-2.686734781E0,4.909067908E0,2.390986122E0,6.085581825E0
1.003283750E0,-1.636247991E0,4.815652206E0,3.447949873E0,6.144605112E0
1.013315750E0,-1.191197696E0,4.634641120E0,3.823360999E0,6.125107313E0
1.023346750E0,-1.025923222E0,4.649916094E0,3.743523116E0,6.057078790E0
1.033378750E0,-1.011988723E0,5.344148115E0,3.254020534E0,6.338192951E0
1.043410750E0,-9.413292146E-1,6.440206350E0,2.131268005E0,6.848697820E0
1.053441750E0,-5.597983932E-1,7.631780022E0,1.374488026E0,7.774744876E0
1.063473750E0,-2.157955867E-1,8.151572936E0,1.913301347E0,8.375883900E0
1.073504833E0,1.192872924E-1,7.956481170E0,3.298823655E0,8.614061735E0
1.083536833E0,3.856151015E-1,7.459869543E0,4.613185932E0,8.779512347E0
1.093567833E0,3.288672888E-1,7.094711511E0,4.720942515E0,8.528211028E0
1.103599833E0,1.838645267E-1,7.372982842E0,3.389720376E0,8.116950560E0
1.113631833E0,3.289818943E-1,8.041005011E0,1.038159690E0,8.114417183E0
1.123662833E0,4.030006278E-1,8.654505402E0,-2.016637436E0,8.895487610E0
1.133694833E0,4.704570311E-1,8.577450795E0,-4.623068896E0,9.755345097E0
1.143725833E0,1.277039500E0,7.119762737E0,-6.121173493E0,9.475791062E0
1.153757833E0,2.373954937E0,4.818522604E0,-6.459320898E0,8.400990929E0
1.163788833E0,3.868751764E0,2.562161606E0,-6.258297132E0,7.790904653E0
1.173820833E0,6.176769404E0,8.945421338E-1,-6.741283577E0,9.186816106E0
1.183852833E0,9.831021910E0,6.279634792E-1,-7.152436978E0,1.217377035E1
1.193883833E0,1.408382114E1,1.202602106E0,-7.023452078E0,1.578382554E1
1.203915833E0,1.943675528E1,4.917373878E-1,-6.075627776E0,2.037013781E1
1.213946833E0,2.507052417E1,-1.085000858E0,-3.154757324E0,2.529151840E1
1.223978833E0,2.935756469E1,-3.282027820E0,2.167469287E0,2.961986216E1
1.234009833E0,3.182384073E1,-5.966347409E0,9.392681295E0,3.371315177E1
1.244041833E0,3.173913797E1,-8.880561683E0,1.597460603E1,3.662547327E1
1.254073833E0,2.964527109E1,-1.183483699E1,2.005026619E1,3.769507447E1
1.264104833E0,2.613895314E1,-1.357978062E1,2.149047049E1,3.646224945E1
1.274136833E0,2.190897209E1,-1.324072164E1,1.962158576E1,3.225409114E1
1.284167833E0,1.780314847E1,-1.161229430E1,1.647155270E1,2.689069584E1
1.294199833E0,1.400392010E1,-9.597587612E0,1.363672666E1,2.177576130E1
1.304230833E0,1.048529260E1,-7.385771288E0,1.126847451E1,1.707247774E1
1.314262833E0,7.811882451E0,-5.373166677E0,8.947264380E0,1.303648601E1
1.324294833E0,5.603627080E0,-3.627417879E0,6.264019802E0,9.154055986E0
1.334325833E0,3.728112195E0,-1.881415019E0,3.594721418E0,5.510042203E0
1.344357833E0,2.174598212E0,-1.071277151E0,1.587224350E0,2.897549526E0
1.354388833E0,6.476826292E-1,-4.888917672E-1,-1.580455613E-1,8.267323313E-1
1.364420833E0,-1.133592097E0,-2.905508501E-1,-2.135549337E0,2.435163610E0
1.374451833E0,-2.952083766E0,-3.535214158E-1,-4.020046130E0,5.000054684E0
1.384483833E0,-4.446640858E0,-3.027428795E-1,-5.931777501E0,7.419585736E0
1.394515833E0,-5.562401871E0,-1.529159452E-1,-7.837149439E0,9.611691276E0
1.404546833E0,-6.274392178E0,1.760197560E-1,-9.296446651E0,1.121708075E1
1.414578833E0,-6.453335103E0,6.057877676E-1,-1.012587595E1,1.202272334E1
1.424609833E0,-5.740351939E0,7.838916175E-1,-1.058749491E1,1.206901715E1
1.434641833E0,-4.729086225E0,6.233741458E-1,-1.089170800E1,1.189042283E1
1.444672833E0,-3.842530218E0,2.022939638E-1,-1.156997215E1,1.219303969E1
1.454704833E0,-3.472645881E0,-3.308565847E-1,-1.224789132E1,1.273497457E1
1.464736833E0,-3.293059762E0,-5.878820949E-1,-1.253600000E1,1.297463464E1
1.474767833E0,-2.943837438E0,-1.129126725E0,-1.231610493E1,1.271328230E1
1.484799833E0,-2.790133727E0,-1.734285186E0,-1.198850181E1,1.243047735E1
1.494830833E0,-2.383795362E0,-1.704667869E0,-1.138794131E1,1.175897870E1
1.504862833E0,-1.549969254E0,-1.298430954E0,-1.055314369E1,1.074509978E1
1.514893833E0,-1.010820303E0,-9.695238306E-1,-9.783237294E0,9.882988723E0
1.524925833E0,-5.885004745E-1,-9.081223653E-1,-9.129081212E0,9.192994225E0
1.534957833E0,-1.277929446E-1,-1.099585056E0,-8.722816084E0,8.792777648E0
1.544988833E0,3.084841874E-1,-1.495503756E0,-8.644401414E0,8.778232725E0
1.555020833E0,5.346783163E-1,-1.908404158E0,-8.821362133E0,9.041256396E0
1.565051833E0,6.159267665E-1,-2.293368757E0,-9.078796327E0,9.384212742E0
1.575083833E0,7.914413231E-1,-2.517560214E0,-9.250416784E0,9.619495802E0
1.585114833E0,8.941721512E-1,-2.473560501E0,-9.083005738E0,9.456164054E0
1.595146833E0,1.000354956E0,-2.634867055E0,-8.667773319E0,9.114468100E0
1.605178833E0,1.115533410E0,-2.839872774E0,-8.035622064E0,8.595377486E0
1.615209833E0,1.544025705E0,-2.867439473E0,-7.297235087E0,7.990986449E0
1.625241833E0,2.170877921E0,-2.895719531E0,-6.773687677E0,7.679892401E0
1.635272833E0,2.481280873E0,-3.019574668E0,-6.531806492E0,7.611772592E0
1.645304833E0,2.369758683E0,-3.071778610E0,-6.026546833E0,7.167345867E0
1.655335833E0,2.343923930E0,-3.282274865E0,-5.370492745E0,6.716360622E0
1.665367833E0,2.281232861E0,-3.677219199E0,-4.649439839E0,6.351634059E0
1.675399833E0,2.263284540E0,-4.263153477E0,-4.032096657E0,6.289255753E0
1.685430833E0,2.238736175E0,-4.915263033E0,-3.443655093E0,6.405506283E0
1.695462833E0,2.466550859E0,-5.416567635E0,-2.356879898E0,6.401403044E0
1.705493833E0,3.145980946E0,-5.739935617E0,-9.586814117E-1,6.615370515E0
1.715525833E0,4.179094197E0,-5.446408315E0,6.147446787E-1,6.892467110E0
1.725556833E0,4.875034482E0,-3.676933855E0,2.486985124E0,6.593246452E0
1.735588833E0,4.568749432E0,-9.025640751E-1,4.238216271E0,6.296869893E0
1.745620833E0,3.719444867E0,8.726447497E-1,5.031606252E0,6.317660995E0
1.755651833E0,2.712453759E0,9.819328648E-1,5.788224848E0,6.467236229E0
1.765683833E0,1.225105627E0,2.197580986E-1,7.498733647E0,7.601327761E0
1.775714833E0,-1.413527839E-1,-3.141638803E-1,1.013483856E1,1.014069190E1
1.785746833E0,-1.203682671E0,-1.855597807E-1,1.172403225E1,1.178712079E1
1.795777833E0,-1.529293938E0,-3.414599986E-1,1.197378320E1,1.207587757E1
1.805809833E0,-1.626928114E0,-2.244431801E-1,1.207732804E1,1.218848318E1
1.815841833E0,-1.190633586E0,2.988575508E-1,1.212858005E1,1.219054462E1
1.825872833E0,-6.742998127E-1,9.090840130E-1,1.221044341E1,1.226279096E1
1.835904833E0,-9.862082027E-2,1.451307869E0,1.216316984E1,1.224984576E1
1.845935833E0,8.012419143E-1,1.462801887E0,1.171143969E1,1.182960682E1
1.855967833E0,1.450797699E0,9.697146691E-1,1.090614711E1,1.104487236E1
1.865998833E0,1.602637757E0,1.261363919E-1,9.825930154E0,9.956568765E0
1.876030833E0,1.282832483E0,-5.668227265E-1,8.810832467E0,8.921755205E0
1.886061833E0,9.442675866E-1,-7.058825248E-1,8.211648983E0,8.295847783E0
1.896093833E0,7.751751731E-1,-2.755164161E-1,8.089236939E0,8.130963049E0
1.906125833E0,7.153531869E-1,2.586958405E-1,7.826302269E0,7.863183892E0
1.916156833E0,6.570324732E-1,5.933484376E-1,6.959561892E0,7.015643646E0
1.926188833E0,6.272967504E-1,6.883628780E-1,5.310925405E0,5.391963772E0
1.936219833E0,3.896239525E-1,8.843861780E-1,3.382661033E0,3.518002473E0
1.946251833E0,1.015171655E-1,8.938707273E-1,1.216144257E0,1.512718568E0
