"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.030888333E-1,-3.532574871E0,-9.196685550E0,-7.396565248E0,1.231938666E1
6.131208333E-1,-4.394145725E0,-1.104646392E1,-6.984724799E0,1.378837417E1
6.231518333E-1,-5.318000536E0,-1.305740792E1,-5.542873925E0,1.514927334E1
6.331838333E-1,-5.839938793E0,-1.467118681E1,-4.077041573E0,1.630861354E1
6.432158332E-1,-4.622222219E0,-1.485239086E1,-2.897673086E0,1.582260919E1
6.532478333E-1,-2.567027074E0,-1.369008718E1,-2.180906773E0,1.409838534E1
6.632798333E-1,2.821603149E-1,-1.246674324E1,-1.501508554E0,1.256000913E1
6.733118333E-1,3.985493764E0,-1.150210820E1,1.417213047E-1,1.217385471E1
6.833438333E-1,7.270189376E0,-1.028830575E1,1.702222125E0,1.271229519E1
6.933758333E-1,1.066289709E1,-9.154991979E0,2.584022591E0,1.428945154E1
7.034078332E-1,1.489377394E1,-7.211633604E0,3.015620781E0,1.682040814E1
7.134398333E-1,1.890202507E1,-3.701780136E0,2.691454069E0,1.944823007E1
7.234718333E-1,2.094559887E1,-2.303519377E-1,8.153070992E-1,2.096272644E1
7.335038333E-1,2.174153824E1,2.808498369E0,-2.445769270E0,2.205819429E1
7.435358333E-1,2.207810865E1,5.057205362E0,-5.239499912E0,2.324802286E1
7.535678333E-1,2.333221478E1,6.256910173E0,-6.451497324E0,2.500325958E1
7.635998332E-1,2.368990300E1,7.581388133E0,-7.692363024E0,2.603577153E1
7.736318333E-1,2.281286041E1,1.009472198E1,-1.072334561E1,2.715363978E1
7.836628333E-1,2.024393299E1,1.134671142E1,-9.721817556E0,2.516104966E1
7.936948333E-1,1.838545748E1,1.134165007E1,-1.059844090E1,2.406210761E1
8.037268333E-1,1.651151959E1,1.172958009E1,-1.095217172E1,2.302527727E1
8.137588333E-1,1.339272001E1,1.152136308E1,-9.820606849E0,2.021264642E1
8.237908332E-1,9.981861362E0,1.013059816E1,-8.324678586E0,1.647928545E1
8.338228333E-1,8.005559775E0,8.492594247E0,-7.641290519E0,1.394999875E1
8.438548333E-1,5.157590361E0,7.715368894E0,-8.310164627E0,1.245738703E1
8.538868333E-1,2.352646514E0,6.964334389E0,-8.129492680E0,1.096018021E1
8.639188333E-1,1.845024580E-1,5.637539177E0,-5.996151837E0,8.232236997E0
8.739508333E-1,-2.066464484E0,3.803386910E0,-3.137049324E0,5.345755878E0
8.839828332E-1,-3.889687720E0,2.641367112E0,-2.083666407E0,5.142777117E0
8.940148333E-1,-3.720626004E0,2.688568760E0,-2.533770450E0,5.243229209E0
9.040468333E-1,-2.817291997E0,3.256522850E0,-2.564443774E0,5.011830718E0
9.140788333E-1,-1.862885485E0,4.311645606E0,-2.106826644E0,5.147751807E0
9.241108333E-1,8.686038852E-3,5.472365860E0,1.087917157E0,5.579464785E0
9.341428333E-1,-1.517959988E0,1.364602724E0,2.091619790E0,2.922535965E0
9.441738332E-1,-3.895278828E0,5.393767002E-1,1.121716987E0,4.089299863E0
9.542058333E-1,-2.636508368E0,2.397000568E0,1.418929204E0,3.835381100E0
9.642378333E-1,-1.046786672E0,1.417627322E0,2.496690917E0,3.055960585E0
9.742698333E-1,-6.160719967E-1,4.051857322E-2,1.620797893E0,1.734408334E0
9.843018333E-1,-1.262513847E0,-9.612913164E-1,8.962167764E-1,1.822423309E0
9.943338333E-1,-1.446774815E0,-1.958615222E0,1.430149426E0,2.823943756E0
1.004365833E0,-6.915396702E-1,-2.039624594E0,9.487996173E-1,2.353405260E0
1.014397833E0,-6.307935315E-1,-5.244388184E-1,-7.868433651E-1,1.136687747E0
1.024429833E0,-1.534048017E0,5.762319928E-1,-2.582167854E0,3.058257258E0
1.034461833E0,-2.129678732E0,-1.729895827E-1,-2.905646349E0,3.606693445E0
1.044493833E0,-1.557281928E0,-2.240923179E0,1.145435706E0,2.959541629E0
1.054525958E0,-2.048965521E0,-5.118828583E0,5.889749761E-1,5.545047998E0
1.064557958E0,-2.508411661E0,-5.410535063E0,5.250985305E-1,5.986797741E0
1.074589958E0,-1.292647473E0,-6.912206461E0,-2.527552521E-1,7.036577355E0
1.084621958E0,-9.799950975E-1,-7.317407981E0,-8.202099895E-1,7.428162248E0
1.094652958E0,3.773699427E-1,-6.003019391E0,-4.855397777E-1,6.034434419E0
1.104684958E0,3.617733135E0,-6.867921404E0,-6.815362537E-1,7.792357096E0
1.114716958E0,3.565265484E0,-8.085471332E0,-1.855703642E0,9.029374322E0
1.124748958E0,2.648282322E0,-6.969330250E0,-2.590908565E0,7.892893676E0
1.134780958E0,3.720497950E0,-4.031141222E0,-2.561715756E0,6.054303607E0
1.144812958E0,3.681971816E0,-1.494688362E0,-2.360846064E0,4.622186051E0
1.154844958E0,5.662098652E-1,1.105143931E0,2.217836033E0,2.541797276E0
1.164876958E0,2.788519603E0,3.085775382E0,1.490992044E0,4.418247227E0
1.174908958E0,5.212234345E0,4.172070814E0,-1.738295352E-1,6.678606026E0
1.184940958E0,5.216381190E0,5.348361619E0,-4.623071820E-1,7.485274388E0
1.194972958E0,4.135796442E0,5.149566227E0,-1.356220740E0,6.742564737E0
1.205004958E0,2.020660320E0,3.565275425E0,-2.219241119E0,4.660395705E0
1.215036958E0,-2.062605321E-2,2.015805377E0,-1.618785866E0,2.585413783E0
1.225068958E0,-8.828132039E-1,6.137822270E-3,-1.040394496E0,1.364484347E0
1.235100958E0,-2.341266078E0,-2.859527605E0,4.307585299E-1,3.720749640E0
1.245132958E0,-3.672726783E0,-5.314249547E0,3.412718060E0,7.305943801E0
1.255164958E0,-1.845743203E0,-4.132789804E0,7.976117290E0,9.170886901E0
1.265195958E0,2.318837328E0,-3.574490637E-1,1.134812177E1,1.158812513E1
1.275227958E0,3.918957712E0,2.134759963E0,1.208583457E1,1.288343226E1
1.285259958E0,2.953742622E0,2.077373049E0,1.140032337E1,1.195857213E1
1.295291958E0,-2.867725986E-1,-1.338551039E0,1.004229935E1,1.013517310E1
1.305323958E0,2.825281048E-1,3.681887031E0,1.057649864E1,1.120260852E1
1.315355958E0,-3.099979731E0,8.495585098E0,3.574349426E0,9.724238495E0
1.325387958E0,-6.833760216E0,7.918508182E0,5.823024552E0,1.197124327E1
1.335419958E0,-7.667947975E0,5.515504863E0,4.471779792E0,1.045059972E1
1.345451958E0,-8.199048234E0,3.270826017E0,-2.908132585E0,9.294080369E0
1.355483958E0,-4.071013386E0,5.953284144E-1,-3.038650157E1,3.066377412E1
1.365515958E0,1.312798147E0,2.877311912E0,-2.344932984E1,2.366164476E1
1.375547958E0,2.246807232E0,6.196524807E0,1.762389097E0,6.822835023E0
1.385579958E0,4.230938827E0,7.034369414E0,4.363863288E0,9.296585352E0
1.395611958E0,6.095290208E0,4.370669739E0,-3.430235441E0,8.247534897E0
1.405643958E0,4.016506811E0,3.412263731E0,-4.732793652E0,7.083445947E0
1.415674958E0,4.315569087E0,3.917661969E0,-3.901728599E0,7.013964493E0
1.425706958E0,5.962127473E0,3.549245283E0,-3.843418995E0,7.931959131E0
1.435738958E0,7.232508749E0,2.262606994E0,-3.337593326E0,8.280585874E0
1.445770958E0,7.671068634E0,2.198178864E-1,-2.258940205E0,7.999776543E0
1.455802958E0,7.390321591E0,-2.430236726E0,-1.487101015E0,7.920503342E0
1.465834958E0,6.696050686E0,-5.239646092E0,-9.772401819E-1,8.558386783E0
1.475866958E0,6.107065331E0,-7.369171042E0,-1.036490310E0,9.626798065E0
1.485898958E0,5.700281555E0,-9.467043845E0,-1.354720345E0,1.113343596E1
1.495930958E0,5.519362856E0,-9.848432579E0,-1.095221499E0,1.134259674E1
1.505962958E0,3.932982551E0,-8.066884203E0,-8.630770969E-1,9.015978847E0
1.515994958E0,1.614005182E0,-4.509000828E0,-1.545596560E0,5.032392068E0
1.526026958E0,6.420317338E-1,-3.294300833E0,-2.837516347E0,4.395011006E0
1.536058958E0,1.206055764E0,-4.980709748E0,-2.967785587E0,5.921975295E0
1.546090958E0,4.795361783E0,-7.384402454E0,7.062179357E-2,8.805105432E0
1.556122958E0,7.638956895E0,-9.742575172E0,4.647493008E0,1.322386572E1
1.566154958E0,6.037039661E0,-1.567861412E1,7.096755112E0,1.823811179E1
1.576185958E0,4.346525416E0,-2.061465582E1,4.121600280E0,2.146727525E1
1.586217958E0,7.658746796E0,-1.794660289E1,5.886859775E0,2.038116964E1
1.596249958E0,1.029824718E1,-1.490419953E1,6.554894223E0,1.926540155E1
1.606281958E0,1.120707290E1,-1.004244086E1,4.744807341E0,1.577853916E1
1.616313958E0,1.084132722E1,-3.977842682E0,2.885572565E0,1.190311461E1
1.626345958E0,9.581114252E0,-2.158324242E-2,9.380303617E-1,9.626947444E0
1.636377958E0,7.627215686E0,2.397437940E0,5.697797365E-1,8.015408707E0
1.646409958E0,4.587858133E0,3.985002013E0,3.703699484E-1,6.088173551E0
1.656441958E0,1.814632068E0,5.163449271E0,1.536075246E-1,5.475188872E0
1.666473958E0,6.754137804E-1,7.770097078E0,1.454307783E-1,7.800752687E0
1.676505958E0,9.790273833E-1,1.325029587E1,1.003915618E0,1.332428917E1
1.686537958E0,-7.781074056E-1,1.579780611E1,1.077606761E0,1.585362309E1
1.696569958E0,-6.169287307E0,9.079707323E0,-1.143372662E0,1.103668845E1
1.706601958E0,-8.906459001E0,6.274151273E0,-2.663723649E0,1.121540948E1
1.716633958E0,-1.010037624E1,6.218032621E0,-4.548360776E0,1.270311440E1
1.726664958E0,-1.105326540E1,6.504742654E0,-6.060426185E0,1.418503149E1
1.736696958E0,-1.159704359E1,7.256334983E0,-7.070735587E0,1.539938697E1
1.746728958E0,-1.320967526E1,7.361312969E0,-8.553944988E0,1.737395821E1
