"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.476332750E0,-1.008612423E1,2.108290494E0,-2.325760431E0,1.056333056E1
1.486364750E0,-1.107787750E1,2.482202686E0,-4.584393657E0,1.224325795E1
1.496396750E0,-1.260197531E1,3.412348516E0,-6.196476860E0,1.445165145E1
1.506429750E0,-1.457613798E1,4.077853459E0,-6.698293093E0,1.655173156E1
1.516461750E0,-1.676580681E1,3.404409167E0,-6.403222711E0,1.826700689E1
1.526493750E0,-1.860067711E1,2.417371829E0,-6.750549660E0,1.993486384E1
1.536525750E0,-2.027010513E1,1.902970925E0,-8.104677097E0,2.191310684E1
1.546558750E0,-2.176772441E1,1.358275305E0,-9.840127194E0,2.392711518E1
1.556590750E0,-2.246846175E1,3.286451677E-1,-1.113677182E1,2.507922383E1
1.566622750E0,-2.361503291E1,-1.339970451E0,-1.174477115E1,2.640842573E1
1.576654750E0,-2.413478022E1,-3.432863472E0,-1.198128167E1,2.716290261E1
1.586687750E0,-2.263227500E1,-4.613449641E0,-1.149395718E1,2.579951242E1
1.596719750E0,-1.993613556E1,-5.171137190E0,-1.021781172E1,2.299116868E1
1.606751750E0,-1.653128084E1,-5.252802327E0,-8.257622716E0,1.921102578E1
1.616784750E0,-1.307906717E1,-4.803560164E0,-6.139334360E0,1.522588634E1
1.626816750E0,-1.032152144E1,-3.286670509E0,-3.422936654E0,1.136012778E1
1.636848750E0,-7.283816312E0,-9.599040645E-1,-1.136423611E0,7.434168044E0
1.646880750E0,-2.536920930E0,9.369057959E-1,5.114188233E-1,2.752328013E0
1.656913750E0,3.836232474E0,2.350224597E0,2.171462935E0,4.995546670E0
1.666945750E0,1.005180108E1,3.296540317E0,4.136145813E0,1.135841473E1
1.676977750E0,1.477235534E1,3.310057910E0,6.187047640E0,1.635415923E1
1.687010750E0,1.725180749E1,2.123863822E0,7.799894489E0,1.905187690E1
1.697042750E0,1.788677886E1,3.572198894E-1,9.132610592E0,2.008653878E1
1.707074750E0,1.724639882E1,-8.566757114E-1,1.075020187E1,2.034057536E1
1.717106750E0,1.568951684E1,-1.410654956E0,1.204699268E1,1.983131157E1
1.727139750E0,1.346832451E1,-1.989653266E0,1.209510708E1,1.821115319E1
1.737171750E0,1.138200989E1,-2.440093670E0,1.081401137E1,1.588858232E1
1.747203750E0,9.879158528E0,-2.776990648E0,8.528824180E0,1.334354871E1
1.757235750E0,9.105219895E0,-2.800616323E0,5.421849425E0,1.096106438E1
1.767268750E0,9.102565259E0,-2.311963049E0,2.424106213E0,9.699389587E0
1.777300750E0,9.143271235E0,-1.843648291E0,-4.674118012E-2,9.327412966E0
1.787332750E0,8.710479044E0,-1.472646990E0,-2.002381047E0,9.058182168E0
1.797365750E0,8.274087891E0,-1.182432135E0,-3.017323198E0,8.886108004E0
1.807397750E0,7.816209390E0,-7.874750105E-1,-3.024355352E0,8.417836505E0
1.817429750E0,7.242498132E0,-1.683100926E-1,-2.577238944E0,7.689230654E0
1.827461750E0,6.837945653E0,1.941458688E-1,-1.899474144E0,7.099520787E0
1.837494750E0,6.907263225E0,1.566575054E-1,-1.121136066E0,6.999412326E0
1.847526750E0,7.490003169E0,-1.144840971E-2,-2.331512922E-1,7.493639841E0
1.857558750E0,8.467515539E0,-2.489215983E-1,4.314444083E-1,8.482153361E0
1.867591750E0,9.771672671E0,-3.597001686E-1,1.067739293E0,9.836413889E0
1.877623750E0,1.107110525E1,-3.980506673E-2,1.786871681E0,1.121444900E1
1.887655750E0,1.169982010E1,4.188025819E-1,2.411016051E0,1.195299897E1
1.897687750E0,1.161688787E1,5.981691380E-1,2.829897132E0,1.197155829E1
1.907720750E0,1.107526964E1,5.258325022E-1,3.340652297E0,1.158007147E1
1.917752750E0,1.029820508E1,2.489108540E-1,3.971867705E0,1.104041293E1
1.927784750E0,9.241594505E0,2.987721084E-1,4.677113833E0,1.036203298E1
1.937816750E0,8.308857774E0,6.334924601E-1,5.128237338E0,9.784541298E0
1.947849750E0,7.849043845E0,5.627282868E-1,4.884381548E0,9.261821393E0
1.957881750E0,8.378784041E0,3.821406859E-1,4.300125421E0,9.425557392E0
1.967913750E0,9.309039214E0,3.031756465E-1,3.864544985E0,1.008388985E1
1.977946750E0,9.323619831E0,3.570400509E-1,3.962477953E0,1.013699146E1
1.987978750E0,8.047342808E0,1.029172812E-1,4.228047086E0,9.091023067E0
1.998010750E0,5.244157804E0,7.126147896E-2,4.225021152E0,6.734765995E0
2.008042750E0,1.073469856E0,3.673293963E-1,3.422243174E0,3.605414922E0
2.018075750E0,-4.245064530E0,8.063107925E-1,1.835719321E0,4.694739118E0
2.028107750E0,-1.086235381E1,9.042701465E-1,-5.318261907E-1,1.091289484E1
2.038139750E0,-1.751053977E1,-1.270523947E-1,-3.584723264E0,1.787415414E1
2.048171750E0,-2.163675380E1,-1.543212796E0,-6.629349743E0,2.268212729E1
2.058204750E0,-2.204628810E1,-2.114492344E0,-9.086725152E0,2.393905744E1
2.068236750E0,-2.018774827E1,-1.931811293E0,-9.671224523E0,2.246796962E1
2.078268750E0,-1.974645890E1,-2.323284282E0,-9.919623599E0,2.221979346E1
2.088301750E0,-2.220024763E1,-3.554750729E0,-1.085203347E1,2.496505313E1
2.098333750E0,-2.704579080E1,-4.699106381E0,-1.174944191E1,2.985976869E1
2.108365750E0,-3.108056607E1,-5.492835208E0,-1.050231618E1,3.326366593E1
2.118397750E0,-3.259978028E1,-5.029500670E0,-7.244655755E0,3.377168323E1
2.128430750E0,-3.208947740E1,-3.369969359E0,-3.961672207E0,3.250824665E1
2.138462750E0,-2.927491547E1,-1.760645750E0,-2.253877393E0,2.941429096E1
2.148494750E0,-2.440985195E1,-3.284630635E-1,-2.793532129E0,2.457137729E1
2.158527750E0,-1.925032850E1,6.910510623E-1,-5.284352149E0,1.997441054E1
2.168559750E0,-1.292563273E1,9.477267263E-1,-6.843913321E0,1.465637462E1
2.178591750E0,-6.463463066E0,2.847844576E0,-6.047762285E0,9.298494620E0
2.188623750E0,-1.401811481E0,5.215883008E0,-4.818578445E0,7.238039044E0
2.198656750E0,2.568994077E0,5.878319331E0,-4.260064100E0,7.700812611E0
2.208688750E0,5.799948515E0,5.811484487E0,-3.549001454E0,8.944728394E0
2.218720750E0,8.902474709E0,5.640085055E0,-1.535870740E0,1.065004762E1
2.228752750E0,1.109329193E1,5.481552420E0,1.535958302E0,1.246866916E1
2.238785750E0,1.303917630E1,4.704089085E0,4.553343773E0,1.459045963E1
2.248817750E0,1.565791732E1,3.638304809E0,7.392816013E0,1.769354021E1
2.258849750E0,1.753724050E1,2.646981024E0,9.603714910E0,2.016910144E1
2.268882750E0,1.795055561E1,1.581252881E0,1.075182506E1,2.098391168E1
2.278914750E0,1.779858765E1,7.546157051E-1,1.090689556E1,2.088826316E1
2.288946750E0,1.694517366E1,-1.358428247E-1,1.003757948E1,1.969544022E1
2.298978750E0,1.563387591E1,-1.029658131E0,8.150052660E0,1.766073696E1
2.309011750E0,1.384124472E1,-1.712097195E0,6.009795145E0,1.518647325E1
