"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.181935000E-1,-1.054173460E0,-1.087466775E0,4.860316747E0,5.090829457E0
6.282025000E-1,-4.381429785E-1,-4.733101069E-1,5.133786346E0,5.174142825E0
6.382115000E-1,2.024539948E-1,2.279499746E-1,5.055837699E0,5.065021584E0
6.482205000E-1,8.766777205E-1,7.451082786E-1,4.963543493E0,5.095146139E0
6.582295000E-1,1.177701153E0,1.040560411E0,4.847149987E0,5.095547956E0
6.682385000E-1,1.234308633E0,1.137506150E0,4.701620976E0,4.992261796E0
6.782475000E-1,1.050349381E0,1.332754548E0,4.751728690E0,5.045631185E0
6.882565000E-1,1.022865129E0,1.245472868E0,5.128430296E0,5.375709538E0
6.982645000E-1,1.306086713E0,7.943739210E-1,5.404684339E0,5.616716588E0
7.082735000E-1,1.378798594E0,7.725124973E-1,5.438060830E0,5.663070432E0
7.182825000E-1,1.756490718E0,6.933189780E-1,5.277850045E0,5.605501935E0
7.282915000E-1,2.267998711E0,1.130435332E0,4.813409506E0,5.439725477E0
7.383005000E-1,2.972913303E0,1.606954025E0,4.121424863E0,5.329789644E0
7.483095000E-1,3.814275010E0,1.945591719E0,3.072833447E0,5.270325074E0
7.583185000E-1,4.538429865E0,2.309301396E0,1.911593814E0,5.439155218E0
7.683275000E-1,5.394510768E0,2.306586242E0,1.072493956E0,5.964170504E0
7.783365000E-1,5.733513620E0,2.483384116E0,7.604783428E-1,6.294338918E0
7.883455000E-1,5.719405459E0,2.314406893E0,8.473884326E-1,6.227852376E0
7.983535000E-1,5.543415377E0,2.309046458E0,6.908776192E-1,6.044705243E0
8.083625000E-1,4.819530664E0,2.533872192E0,2.217648630E-1,5.449547115E0
8.183715000E-1,4.358932039E0,2.353619783E0,-5.713438667E-1,4.986606904E0
8.283805000E-1,3.867596939E0,2.416622362E0,-9.897880143E-1,4.666695837E0
8.383895000E-1,3.004705784E0,2.433887143E0,-9.392913137E-1,3.979237571E0
8.483985000E-1,2.114383001E0,2.326459758E0,-9.203324479E-1,3.275674327E0
8.584075000E-1,1.342114332E0,2.412864064E0,-6.897983694E-1,2.845875202E0
8.684165000E-1,8.517908013E-1,2.698274846E0,-6.358116120E-1,2.900084675E0
8.784255000E-1,6.779109800E-1,3.093755955E0,-4.433660039E-1,3.198040434E0
8.884345000E-1,4.287231141E-1,3.171679166E0,9.863770410E-2,3.202043354E0
8.984425000E-1,4.583006698E-1,3.321429867E0,8.343128159E-1,3.455143086E0
9.084515000E-1,1.063762309E0,3.821599233E0,8.300181091E-1,4.052794222E0
9.184605000E-1,1.532269878E0,4.097717035E0,2.134215441E-1,4.380032492E0
9.284695000E-1,1.799037983E0,4.594976825E0,-5.328819054E-1,4.963296567E0
9.384785000E-1,2.237754573E0,5.356788626E0,-1.871720628E0,6.099677698E0
9.484875000E-1,2.115635474E0,5.802431828E0,-3.371690487E0,7.036506613E0
9.584965000E-1,1.778494375E0,5.870496342E0,-4.803311657E0,7.790864677E0
9.685055000E-1,1.203519534E0,5.450704849E0,-5.904309036E0,8.125238939E0
9.785145000E-1,5.105513889E-1,4.684914019E0,-6.073267255E0,7.687239897E0
9.885235000E-1,-7.931631088E-2,3.997103995E0,-4.342383249E0,5.902493008E0
9.985315000E-1,-7.695421118E-1,3.302429340E0,-1.863394192E0,3.869169488E0
1.008540500E0,-1.311158588E0,2.429252932E0,4.044974784E-1,2.789986534E0
1.018549500E0,-1.461146686E0,2.059345499E0,1.757290617E0,3.076349108E0
1.028558500E0,-1.387329097E0,2.248381888E0,1.348404182E0,2.966158623E0
1.038567500E0,-2.086484765E0,-9.647438049E-2,-3.609052359E0,4.169890276E0
1.048576500E0,-4.215432011E0,-3.809189687E0,-1.075224255E1,1.216102434E1
1.058585500E0,-3.625132787E0,-2.035634454E0,-9.654565805E0,1.051170948E1
1.068594500E0,-1.213751577E0,-1.277258478E0,-7.152342253E0,7.366178236E0
1.078603500E0,5.141140974E-1,-9.999557376E-1,-5.745892761E0,5.854870485E0
1.088612500E0,1.810033087E0,-1.132937209E0,-4.178410950E0,4.692428429E0
1.098619833E0,2.668090349E0,-3.020525426E-1,-2.068643010E0,3.389576043E0
1.108628833E0,2.711463826E0,-2.256357197E-1,2.206421391E0,3.503033387E0
1.118637833E0,2.034847419E0,-4.922203678E-1,5.213917758E0,5.618525011E0
1.128646833E0,2.046959342E0,-1.284813812E0,5.928224148E0,6.401923978E0
1.138655833E0,6.439848500E-1,-9.563856487E-1,5.948280097E0,6.058995470E0
1.148664833E0,-1.249210846E-1,-7.523283474E-1,1.866532101E0,2.016319742E0
1.158673833E0,-7.049017274E-1,-1.125085860E0,-1.133882704E0,1.745965241E0
1.168682833E0,-1.034453140E0,-9.430322161E-1,-3.300984201E-1,1.438182196E0
1.178691833E0,-1.461416243E0,-8.993532228E-1,9.895412618E-1,1.980849707E0
1.188700833E0,-1.623233258E0,-1.076602502E0,2.202627133E0,2.940327438E0
1.198708833E0,-5.061057508E-1,-1.595479449E0,2.103437598E0,2.688149444E0
1.208717833E0,5.684166044E-1,-1.355519659E0,2.978141883E-1,1.499741402E0
1.218726833E0,4.204563206E-1,-1.353566104E0,-1.623672384E0,2.155281125E0
1.228735833E0,2.484669042E-1,-1.255219299E0,-2.569660952E0,2.870621658E0
1.238744833E0,1.233743207E0,-9.894439057E-2,-4.049933296E0,4.234840256E0
1.248753833E0,4.402627696E0,4.630651565E0,-7.045287920E0,9.511159048E0
1.258762833E0,8.772307502E0,3.424156676E0,-3.296212288E0,9.977136027E0
1.268771833E0,5.322951373E0,1.317147306E0,-1.059790003E0,5.584965819E0
1.278780833E0,1.309424888E0,2.784133314E0,1.786470855E0,3.557733824E0
1.288789833E0,-5.204296750E-1,5.950404391E-1,6.412340274E0,6.460884457E0
1.298797833E0,-7.366749126E-1,-2.182715171E0,6.080337124E0,6.502110041E0
1.308806833E0,-1.727004379E-1,-1.062274777E0,2.736727306E0,2.940736216E0
1.318815833E0,2.774006814E-1,-1.526098142E0,-8.080287775E-1,1.748953168E0
1.328824833E0,-1.100827224E0,-2.573705764E0,-2.648590470E0,3.853675312E0
1.338833833E0,-1.875869812E0,-2.232756958E0,-1.633067690E0,3.342304783E0
1.348842833E0,2.284039963E0,1.230553258E0,-1.970661071E0,3.258006282E0
1.358851833E0,4.822355454E0,2.678425011E0,3.599023799E0,6.586504761E0
1.368860833E0,-3.696878123E0,2.558072794E-1,4.678411038E0,5.968238857E0
1.378869833E0,-6.137338121E0,4.990950854E-1,3.216955326E0,6.947288441E0
1.388878833E0,-5.741148330E0,1.744719542E0,3.992132400E0,7.207076490E0
1.398886833E0,-5.201305899E0,2.034264452E0,2.230508996E0,6.013899342E0
1.408895833E0,-4.664513376E0,9.228496011E-1,-3.883454880E0,6.139263655E0
1.418904833E0,-4.829685524E0,1.131492216E0,-1.870652341E0,5.301459900E0
1.428913833E0,-6.094762790E0,-7.270225482E-1,7.240259233E-1,6.180526578E0
1.438922833E0,-6.165467321E0,-1.239119429E0,4.423491731E-1,6.304290368E0
1.448931833E0,-5.189330217E0,-1.934444587E0,7.849387076E-1,5.593509876E0
1.458940833E0,-5.339896604E0,-2.716234569E0,-1.040658206E-1,5.991932549E0
1.468949833E0,-5.950737097E0,-2.552286243E0,-1.331977599E0,6.610567403E0
1.478958833E0,-6.187692588E0,-2.347116509E0,2.037208817E0,6.924356666E0
1.488967833E0,-5.173579572E0,-2.247589005E0,2.805668317E0,6.299948939E0
1.498975833E0,-3.902247539E0,-1.321079413E0,1.879686289E0,4.528355907E0
1.508984833E0,-7.070628583E-1,-9.739873758E-1,3.678123178E0,3.870036099E0
1.518993833E0,1.633692173E0,-1.182453185E0,4.252115103E0,4.706126698E0
1.529002833E0,1.707310957E0,-1.021577864E0,4.403270013E0,4.831906336E0
1.539011833E0,2.142424493E0,-1.713959826E0,4.459216465E0,5.235671158E0
1.549020833E0,3.276967932E0,-1.077944146E0,5.000973859E0,6.075378338E0
1.559029833E0,3.956391002E0,-2.539662105E-1,1.487122795E0,4.234272406E0
1.569038833E0,1.023734259E1,-6.527205902E-1,-1.563230885E0,1.037655618E1
1.579047833E0,1.211994605E1,-8.471697468E-1,-1.001884617E1,1.574763689E1
1.589056833E0,1.004942009E1,-1.211291068E0,-1.170471773E1,1.547444627E1
1.599065833E0,4.988686520E0,-1.689933032E-1,-4.723748009E0,6.872361107E0
1.609073833E0,3.317727118E0,-1.078021914E0,-5.756558959E-1,3.535650462E0
1.619082833E0,2.765471633E0,-1.820077434E0,1.592104436E0,3.673596569E0
1.629091833E0,2.522655478E0,-1.653604281E0,2.551823144E0,3.950949144E0
1.639100833E0,2.813536330E0,-8.892773008E-1,1.752062037E0,3.431693777E0
1.649109833E0,2.418380912E0,1.802995671E0,9.824234462E-1,3.172462049E0
1.659118833E0,1.677965536E0,2.672649423E0,7.302425368E-1,3.239116769E0
1.669127833E0,-7.225000924E-1,2.341906933E0,3.880294168E-1,2.481350699E0
1.679136833E0,-3.039855736E0,1.648834122E0,1.134899242E-1,3.460094915E0
1.689145833E0,-4.030547145E0,1.124772742E0,-1.046758313E-1,4.185854875E0
1.699154833E0,-4.587675115E0,6.748283279E-1,6.321025769E-1,4.679926271E0
1.709162833E0,-4.880315979E0,2.091741997E-1,1.544539822E0,5.123167103E0
1.719171833E0,-4.365392042E0,-2.052062792E-1,1.144446430E0,4.517578437E0
1.729180833E0,-3.042478797E0,-8.630080998E-2,2.222526670E-2,3.043783669E0
1.739189833E0,-4.734999222E-1,-2.046997349E0,-2.022547363E0,2.916350143E0
1.749198833E0,-6.783898669E-1,-6.480672006E0,-2.499411042E0,6.978995488E0
1.759207833E0,-2.423576163E0,-5.957895843E0,-2.283356570E0,6.825244430E0
1.769216833E0,-1.791738319E0,-3.124788882E0,-1.338150651E0,3.842561506E0
1.779225833E0,-2.213504416E-1,8.606990343E-1,4.600925490E-2,8.898964531E-1
1.789234833E0,1.123493371E0,3.353617913E0,7.003980558E-1,3.605488579E0
1.799243833E0,1.502682382E0,3.186018586E0,8.033838956E-1,3.613058878E0
1.809251833E0,1.657903739E0,1.918674354E0,4.448805790E-1,2.574465928E0
1.819260833E0,1.410070088E0,8.301128340E-1,1.380425289E-2,1.636329896E0
1.829269833E0,4.365741706E-1,-9.905007899E-2,-3.632076940E-1,5.764787538E-1
1.839278833E0,-7.804650030E-1,-1.320085532E0,2.597542231E-1,1.555385383E0
1.849287833E0,-6.132442832E-1,-1.061258531E0,9.334049217E-1,1.540643687E0
1.859296833E0,-2.637339842E-1,-2.102524263E-1,7.426981294E-1,8.156973756E-1
1.869305833E0,1.775439790E-1,-7.982911170E-2,9.254986091E-1,9.457495583E-1
1.879314833E0,2.073761809E-1,6.991574228E-2,1.236784490E0,1.255997200E0
1.889323833E0,8.332603902E-2,-5.517017537E-1,1.442745791E0,1.546878622E0
1.899332833E0,7.117610961E-2,-9.515396225E-1,1.633298070E0,1.891601512E0
1.909340833E0,-1.677250421E-1,-9.227216202E-1,3.535311368E-1,1.002263011E0
1.919349833E0,3.573233485E-3,-1.698446578E-1,-1.501249230E0,1.510830641E0
1.929358833E0,5.903857630E-1,1.040889755E0,-1.620483313E0,2.014441113E0
1.939367833E0,9.569094130E-1,2.662819669E0,-1.264249885E-1,2.832360763E0
1.949376833E0,1.162166417E0,1.472319780E1,3.677395785E-1,1.477357156E1
1.959385833E0,2.842992264E0,1.646574174E1,2.998302498E0,1.697625029E1
1.969394833E0,1.798172303E0,1.098613468E1,5.159184312E0,1.226970911E1
1.979403833E0,-9.321106406E-1,1.183648941E1,3.781782618E0,1.246086640E1
1.989412833E0,-2.977090554E0,1.113254429E1,3.103046011E0,1.193421573E1
1.999421833E0,-3.846438497E0,9.744902948E0,3.042693390E0,1.090945487E1
2.009429833E0,-4.330531527E0,8.200846837E0,3.197141744E0,9.809643596E0
2.019438833E0,-4.510577238E0,6.995475490E0,1.860040230E0,8.528876480E0
2.029447833E0,-4.299509417E0,5.558273737E0,4.424459445E-1,7.041018859E0
2.039456833E0,-4.496338390E0,3.211989579E0,1.266384119E0,5.669009147E0
