"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.039587917E-1,6.830747731E0,7.460576472E-1,6.341676673E0,9.350539001E0
6.139677917E-1,6.788420321E0,1.163261454E0,5.448371810E0,8.781832557E0
6.239767917E-1,4.683549279E0,9.070870426E-1,3.196530125E0,5.742494718E0
6.339857917E-1,1.845578311E0,4.742150366E-2,-3.565749049E-2,1.846531765E0
6.439956667E-1,-3.230741599E-1,-5.916612601E-1,-2.240239640E0,2.339468658E0
6.540046667E-1,-1.704913306E0,-9.180630704E-1,-2.923861595E0,3.506926833E0
6.640136667E-1,-2.799052777E0,-1.006888196E0,-2.673783783E0,3.999704990E0
6.740216667E-1,-3.719839846E0,-7.226894691E-1,-1.331291136E0,4.016444278E0
6.840306667E-1,-3.181343444E0,6.961313425E-1,-5.726862413E-1,3.306586531E0
6.940396667E-1,-3.226848231E0,5.994731036E-1,2.606279433E-2,3.282163429E0
7.040486667E-1,-3.242910532E0,4.641225962E-1,3.791352171E-1,3.297820798E0
7.140576667E-1,-2.954943055E0,1.828945906E0,-1.069194957E0,3.635919339E0
7.240666667E-1,-2.619957532E0,3.322488213E0,-3.852771909E0,5.722495677E0
7.340746667E-1,-2.111984181E0,3.889321977E0,-5.750975745E0,7.256791622E0
7.440836667E-1,-1.855065711E0,4.088150698E0,-6.710320231E0,8.073576811E0
7.540926667E-1,-1.664189203E0,4.563591603E0,-7.328472083E0,8.792178177E0
7.641016667E-1,-1.569988951E0,4.700160049E0,-7.875553367E0,9.304875637E0
7.741106667E-1,-1.452154545E0,4.745787042E0,-8.058848374E0,9.464474872E0
7.841196667E-1,-1.460509632E0,4.367564868E0,-8.227784375E0,9.428952592E0
7.941276667E-1,-1.531279799E0,3.994679739E0,-8.146015742E0,9.201079095E0
8.041366667E-1,-1.940497478E0,3.591916801E0,-8.005377342E0,8.986293071E0
8.141456667E-1,-2.144030138E0,3.192449061E0,-7.549667573E0,8.472666446E0
8.241546667E-1,-2.054401970E0,2.919685514E0,-6.616546095E0,7.518232052E0
8.341636667E-1,-2.142073368E0,2.712229226E0,-5.643477609E0,6.617666145E0
8.441726667E-1,-2.061809515E0,2.549733057E0,-4.894642242E0,5.891495550E0
8.541816667E-1,-1.970238318E0,2.322704092E0,-4.322270581E0,5.287609696E0
8.641896667E-1,-1.970196218E0,2.016004328E0,-4.100503818E0,4.975949974E0
8.741986667E-1,-2.076838468E0,1.750538253E0,-3.970352983E0,4.810545188E0
8.842076667E-1,-2.119895171E0,1.323664467E0,-3.731090181E0,4.490776892E0
8.942166667E-1,-2.189212158E0,8.424048507E-1,-3.143574232E0,3.922289479E0
9.042256667E-1,-2.265613632E0,3.219861027E-1,-2.303530487E0,3.246988279E0
9.142346667E-1,-2.092330519E0,-1.383600693E-1,-1.217675643E0,2.424814319E0
9.242426667E-1,-1.704447721E0,-4.226743888E-1,4.307924438E-1,1.808142086E0
9.342516667E-1,-6.980267175E-1,-4.152257670E-1,2.444398098E0,2.575798089E0
9.442606667E-1,4.909345651E-1,-3.193179817E-1,4.486918818E0,4.524977481E0
9.542696667E-1,1.540220776E0,-2.397671974E-1,6.282929698E0,6.473405127E0
9.642786667E-1,2.170677508E0,-4.503097187E-1,8.086004598E0,8.384395628E0
9.742876667E-1,1.553693930E0,-1.231879992E0,1.038632496E1,1.057389424E1
9.842956667E-1,-5.586106776E-1,-2.386256309E0,1.215137951E1,1.239605942E1
9.943046667E-1,-3.268983559E0,-3.810609391E0,1.315488568E1,1.408041245E1
1.004313667E0,-5.038096662E0,-4.316177198E0,1.334260469E1,1.490090278E1
1.014322667E0,-5.009956936E0,-3.557923720E0,1.234184672E1,1.378693839E1
1.024331667E0,-2.941363481E0,-2.381791521E0,1.155893728E1,1.216279496E1
1.034340667E0,2.481871880E-1,-8.502946450E-1,1.232638434E1,1.235816931E1
1.044349667E0,3.145699110E0,9.526896237E-1,1.277412435E1,1.319019687E1
1.054357667E0,5.191499534E0,2.101566050E0,1.282097809E1,1.399091586E1
1.064366667E0,5.639503257E0,1.941755799E0,1.339565648E1,1.466349294E1
1.074375667E0,4.194351044E0,7.607787435E-1,1.306570161E1,1.374350478E1
1.084384667E0,2.381560556E0,-4.837109149E-2,1.147897076E1,1.172352081E1
1.094393667E0,1.396884617E0,-4.060177910E-1,1.032124779E1,1.042325732E1
1.104402667E0,1.066133136E0,-9.441361704E-1,9.364204186E0,9.471871674E0
1.114411667E0,1.204110395E0,-1.472440583E0,7.799465888E0,8.028052769E0
1.124419667E0,9.631421795E-1,-1.477010767E0,6.306850657E0,6.548707420E0
1.134428667E0,4.904821368E-1,-1.530409733E0,4.501546798E0,4.779816968E0
1.144437667E0,-1.050540000E-1,-1.465021490E0,2.625980456E0,3.008836597E0
1.154446667E0,-5.141702306E-1,-1.162192656E0,3.375135666E-1,1.314906158E0
1.164455667E0,-2.129542784E-1,-6.218653449E-1,-2.421496308E0,2.509125426E0
1.174464667E0,2.808981934E-1,2.776462644E-2,-5.388333185E0,5.395721377E0
1.184472667E0,3.790558777E-1,6.572019694E-1,-8.463009675E0,8.496948307E0
1.194481667E0,7.692174451E-1,1.005659404E0,-1.176943705E1,1.183734323E1
1.204490667E0,8.189255024E-1,1.090510251E0,-1.359178730E1,1.366003417E1
1.214499667E0,6.419367166E-1,1.155692672E0,-1.471262603E1,1.477190147E1
1.224508667E0,4.999564899E-1,9.454332291E-1,-1.503094494E1,1.506894510E1
1.234517667E0,5.100511139E-2,3.318338737E-1,-1.382292539E1,1.382700190E1
1.244525667E0,-4.395539117E-1,-3.431140298E-1,-1.163995631E1,1.165330501E1
1.254534667E0,-7.115845102E-1,-7.336229584E-1,-9.399679828E0,9.455079906E0
1.264543667E0,-6.609607058E-1,-9.287141392E-1,-7.643582627E0,7.728113249E0
1.274552667E0,-6.349185960E-1,-1.128832025E0,-6.804803635E0,6.926957187E0
1.284561667E0,-3.445862125E-1,-1.151795503E0,-6.460159974E0,6.571075971E0
1.294570667E0,5.138041584E-2,-9.859507790E-1,-6.235680687E0,6.313355092E0
1.304579667E0,1.221847522E-1,-1.063332100E0,-6.017921605E0,6.112363268E0
1.314587667E0,-9.389385805E-3,-1.279036470E0,-5.614853150E0,5.758697626E0
1.324596667E0,-2.089491915E-1,-1.432800115E0,-5.383727918E0,5.575042800E0
1.334605667E0,-5.908082609E-1,-1.529062973E0,-5.303590073E0,5.551140031E0
1.344614667E0,-9.592568509E-1,-1.772235808E0,-5.543723525E0,5.898632383E0
1.354623667E0,-1.137388840E0,-1.935493139E0,-5.868693060E0,6.283418282E0
1.364632667E0,-1.057606433E0,-1.864146729E0,-6.108998421E0,6.474058704E0
1.374640667E0,-6.658921013E-1,-1.808478312E0,-6.223856447E0,6.515396778E0
1.384649667E0,-2.826762221E-1,-1.959701489E0,-5.776425167E0,6.106342889E0
1.394658667E0,-2.184963425E-1,-2.060088680E0,-5.175887468E0,5.575080008E0
1.404667667E0,5.886856120E-2,-2.078981618E0,-4.653545169E0,5.097167126E0
1.414676667E0,3.041507428E-1,-1.952625481E0,-3.718633858E0,4.211115258E0
1.424685667E0,8.782528143E-1,-1.704362206E0,-2.014037763E0,2.780742104E0
1.434693667E0,1.898691641E0,-1.210539701E0,4.656284004E-1,2.299401253E0
