"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.621667833E0,6.734495544E-1,2.325256401E-1,1.513237484E0,1.672569926E0
1.631655833E0,1.108926787E0,4.802458549E-1,1.764342652E0,2.138518107E0
1.641643833E0,1.515325232E0,4.749354136E-1,2.041843905E0,2.586677548E0
1.651630833E0,1.273167474E0,2.262083083E-1,1.802955617E0,2.218732650E0
1.661618833E0,1.251646796E0,1.841621500E-1,1.826823659E0,2.222120627E0
1.671605833E0,8.628437930E-1,-3.042651290E-1,1.988417603E0,2.188808179E0
1.681593833E0,1.021350700E-1,-8.322277719E-1,2.232657555E0,2.384909725E0
1.691580833E0,-3.589623231E-1,-1.199341698E0,2.421534900E0,2.726005453E0
1.701568833E0,-5.436770350E-1,-1.368990474E0,2.009681003E0,2.491693675E0
1.711555833E0,-9.324911481E-1,-1.380482007E0,1.413722844E0,2.184921644E0
1.721543833E0,-1.284422194E0,-1.153218861E0,6.511699086E-1,1.844905517E0
1.731531833E0,-1.098278423E0,-1.302048041E0,9.677054197E-1,1.959081003E0
1.741518833E0,-5.281351358E-1,-1.300625414E0,1.132704490E0,1.803766240E0
1.751506833E0,-1.244479864E0,-1.345558927E0,5.501273909E-1,1.913608922E0
1.761493833E0,-8.202824950E-1,-1.232932783E0,-1.076244360E-1,1.484779323E0
1.771481833E0,-7.396727800E-2,-8.526789933E-1,-3.481952602E-1,9.239981402E-1
1.781468833E0,-6.049763203E-2,-8.461996937E-1,-3.318826979E-1,9.109665253E-1
1.791456833E0,-6.232278192E-1,4.002933669E-1,-1.110707849E0,1.335035438E0
1.801444833E0,-9.440382296E-1,8.278914768E-1,-8.549646699E-1,1.519071118E0
1.811431833E0,-1.258057684E0,9.896044117E-1,-6.245212233E-1,1.718153889E0
1.821419833E0,-9.677802640E-1,9.200266385E-1,-3.917476612E-1,1.391586823E0
1.831406833E0,-9.155576116E-1,6.937943566E-1,-9.884191811E-2,1.152981385E0
1.841394833E0,-9.270970917E-1,7.413135087E-1,-2.256960922E-1,1.208301892E0
1.851381833E0,-1.025985788E0,8.582929051E-1,-4.730698594E-1,1.418840597E0
1.861369833E0,-7.672073185E-1,1.361904234E0,2.828751370E-1,1.588524018E0
1.871356833E0,-9.547976911E-2,1.810435376E0,1.294913269E0,2.227912253E0
1.881344833E0,8.262712133E-1,1.840190687E0,1.175089494E0,2.334493778E0
1.891332833E0,1.159307567E0,1.688110455E0,7.835950175E-1,2.192654121E0
1.901319833E0,8.636454463E-1,1.093421726E0,5.832553759E-1,1.510510298E0
1.911307833E0,4.501701164E-1,2.783274651E-4,5.333265862E-1,6.979186620E-1
1.921294833E0,3.410406071E-1,-7.964843273E-1,3.166933858E-1,9.224915609E-1
1.931282833E0,9.688076198E-2,-1.051708859E0,-3.573771429E-1,1.114986918E0
1.941269833E0,-4.054348236E-1,-1.606728323E0,-6.343720275E-1,1.774367822E0
1.951257833E0,-3.423386890E-1,-1.566764942E0,-1.861124011E0,2.456772425E0
1.961245833E0,1.691196030E-1,-2.167633009E-1,-2.924610624E0,2.937504905E0
1.971232833E0,-4.523201376E-1,7.714108819E-1,-2.988070455E0,3.119011590E0
1.981220833E0,-4.508384532E-1,9.232069391E-1,-2.829511216E0,3.010265783E0
