"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.323013333E-1,-5.005938730E-1,-2.204883281E0,-1.081391079E0,2.506294311E0
6.422893333E-1,-1.127036199E-1,-1.697138556E0,-7.735492086E-1,1.868518066E0
6.522773333E-1,-5.366048276E-2,-1.725875282E0,-1.432181919E-1,1.732638562E0
6.622653333E-1,-2.532110426E-1,-2.242448718E0,3.266213733E-1,2.280213500E0
6.722533333E-1,-6.499557343E-1,-2.567608872E0,3.429982549E-1,2.670712560E0
6.822413333E-1,-1.182721573E0,-2.760195106E0,2.773229134E-1,3.015694835E0
6.922293333E-1,-1.620590024E0,-2.859546901E0,1.648973286E-2,3.286881868E0
7.022173333E-1,-1.784295983E0,-2.707347386E0,-3.744808334E-1,3.263997230E0
7.122053333E-1,-1.267663490E0,-2.378539154E0,-1.386832668E0,3.031125876E0
7.221933333E-1,-2.271184275E-1,-1.842478702E0,-2.159491931E0,2.847756300E0
7.321813333E-1,6.507690820E-1,-1.386362552E0,-1.998763667E0,2.518046409E0
7.421683333E-1,1.145827981E0,-1.203733542E0,-9.844103301E-1,1.931569284E0
7.521563333E-1,1.309716665E0,-1.190086725E0,4.393170995E-1,1.823366027E0
7.621443333E-1,1.453241251E0,-1.487806481E0,1.416644112E0,2.516417851E0
7.721323333E-1,1.442781751E0,-2.047396129E0,1.596852960E0,2.970419072E0
7.821203333E-1,1.178725293E0,-2.384983370E0,1.742615275E0,3.180290394E0
7.921083333E-1,1.175660475E0,-2.424332208E0,1.745595601E0,3.210400008E0
8.020963333E-1,1.484557476E0,-2.421112731E0,1.595922668E0,3.257708845E0
8.120843333E-1,2.198037653E0,-2.429701706E0,1.922310737E0,3.798696945E0
8.220723333E-1,2.911857554E0,-2.233249878E0,2.362769798E0,4.364516073E0
8.320603333E-1,3.608451557E0,-2.172416616E0,1.999218580E0,4.662316112E0
8.420483333E-1,3.941365120E0,-1.824870397E0,1.794546736E0,4.699458369E0
8.520363333E-1,3.778043323E0,-1.597365761E0,2.179701077E0,4.645028042E0
8.620243333E-1,3.142761177E0,-1.859067253E0,2.734273229E0,4.561724340E0
8.720113333E-1,2.217894798E0,-1.644358079E0,2.492073371E0,3.719327965E0
8.819993333E-1,9.602858877E-1,-7.998160708E-1,2.927297419E-1,1.283567464E0
8.919873333E-1,2.925800532E-2,4.861094427E-1,-2.284326476E0,2.335659623E0
9.019753333E-1,-1.274900588E-1,1.710110604E0,-2.496203259E0,3.028491820E0
9.119633333E-1,2.390116641E-1,2.520608953E0,-9.353317255E-1,2.699155702E0
9.219513333E-1,7.853161454E-1,3.593063732E0,-6.984136569E-1,3.743609230E0
9.319393333E-1,2.990757251E-1,5.374332612E0,-2.103682596E0,5.779132960E0
9.419273333E-1,-7.031700745E-1,7.048668780E0,-3.122132492E0,7.741181501E0
9.519153333E-1,-1.488299986E0,8.005377342E0,-4.076899778E0,9.106163573E0
9.619033333E-1,-1.670593366E0,8.586398204E0,-4.470055448E0,9.823365616E0
9.718913333E-1,-1.716203110E0,8.342576913E0,-4.262850591E0,9.524486223E0
9.818793333E-1,-2.265075981E0,7.542059176E0,-4.408905852E0,9.025058261E0
9.918673333E-1,-3.054369110E0,7.460971159E0,-4.899403045E0,9.433949941E0
1.001855333E0,-3.752256810E0,7.647034823E0,-5.152435455E0,9.955107427E0
1.011842333E0,-4.092475006E0,7.512624292E0,-5.612583261E0,1.023176262E1
1.021830333E0,-4.250551558E0,7.402262190E0,-6.334566459E0,1.062955344E1
1.031818333E0,-4.727164245E0,7.669833702E0,-7.290228953E0,1.158964490E1
1.041806333E0,-5.598654023E0,7.671141724E0,-7.854161328E0,1.232392764E1
1.051794333E0,-6.656305992E0,7.615577973E0,-1.035325194E1,1.447388210E1
1.061782333E0,-6.873173958E0,7.811153303E0,-1.090403978E1,1.507158650E1
1.071770333E0,-6.376841828E0,6.994393170E0,-9.843389940E0,1.365569380E1
1.081757958E0,-5.231995010E0,6.026243947E0,-8.408049940E0,1.159244115E1
1.091745958E0,-3.618585075E0,5.083675708E0,-6.353657618E0,8.905441133E0
1.101733958E0,-2.506883199E0,3.628772678E0,-4.633851162E0,6.397267472E0
1.111721958E0,-8.640804791E-1,2.133502226E0,-2.653619075E0,3.512856533E0
1.121709958E0,1.320632539E0,5.899548233E-1,-3.811624467E-2,1.446917359E0
1.131697958E0,2.478952804E0,-1.341147203E0,1.727556941E0,3.305803353E0
1.141685958E0,2.586414979E0,-3.377859299E0,2.996696268E0,5.203812488E0
1.151672958E0,2.399208769E0,-5.175669951E0,4.096227749E0,7.023022422E0
1.161660958E0,1.983396599E0,-6.394195780E0,4.977606046E0,8.342431521E0
1.171648958E0,1.909527847E0,-6.799213112E0,5.834859901E0,9.160850703E0
1.181636958E0,2.234197420E0,-7.055564986E0,6.812356483E0,1.005886854E1
1.191624958E0,2.858581526E0,-7.231477885E0,8.064823059E0,1.120299655E1
1.201612958E0,3.453711427E0,-7.633368126E0,9.095089009E0,1.236596440E1
1.211600958E0,3.678713747E0,-7.972995461E0,8.910182508E0,1.250971398E1
1.221588958E0,3.494507743E0,-7.829702425E0,8.092188029E0,1.178979777E1
1.231576958E0,3.336342899E0,-7.732377275E0,7.565336357E0,1.132056343E1
1.241564958E0,3.257058163E0,-8.158563867E0,7.528903525E0,1.156957132E1
1.251552958E0,3.085132188E0,-8.423283691E0,7.529653723E0,1.171176477E1
1.261540958E0,2.748244566E0,-8.402766396E0,7.199345096E0,1.140131138E1
1.271528958E0,2.561756102E0,-7.890039843E0,6.665777312E0,1.064180014E1
1.281516958E0,2.273304767E0,-7.050602455E0,6.300492395E0,9.724973725E0
1.291503958E0,2.487144753E0,-6.719820203E0,6.267704133E0,9.519768257E0
1.301491958E0,2.939989970E0,-6.992347814E0,6.715650553E0,1.013096399E1
1.311479958E0,2.947364479E0,-6.876818528E0,6.747216747E0,1.007484612E1
1.321467958E0,2.966163277E0,-6.222377687E0,5.974823533E0,9.122205046E0
1.331455958E0,3.039138867E0,-5.802461064E0,5.659373850E0,8.656409869E0
1.341443958E0,3.202968494E0,-5.635306710E0,5.714553439E0,8.641285199E0
1.351431958E0,3.493475417E0,-5.075826405E0,5.924431643E0,8.547939780E0
1.361419958E0,3.921731631E0,-4.217617115E0,6.317583221E0,8.548691764E0
1.371407958E0,3.956605595E0,-3.796798852E0,6.266546969E0,8.327065526E0
1.381395958E0,3.770389026E0,-3.477125140E0,5.739813411E0,7.697511977E0
1.391383958E0,3.655243608E0,-3.144620883E0,5.307583721E0,7.170766437E0
1.401371958E0,3.453420528E0,-2.907235622E0,4.967297990E0,6.712092194E0
1.411359958E0,3.065962092E0,-2.466563723E0,4.407582042E0,5.908539550E0
1.421346958E0,2.674871658E0,-2.050187005E0,3.974091693E0,5.210720672E0
1.431334958E0,2.362429198E0,-1.953914938E0,3.619153424E0,4.743113619E0
1.441322958E0,1.922651922E0,-1.962937192E0,3.309135804E0,4.301173398E0
1.451310958E0,1.184244772E0,-1.349616310E0,2.414014211E0,3.008548567E0
1.461298958E0,1.316369042E-1,4.614564121E-2,9.360216969E-1,9.463584479E-1
1.471286958E0,-1.168707258E0,1.875963367E0,-8.518399179E-1,2.368701428E0
1.481274958E0,-2.763884406E0,3.917066723E0,-2.520194970E0,5.416073431E0
1.491262958E0,-4.020367435E0,5.657964671E0,-3.219595052E0,7.651255506E0
1.501250958E0,-5.427426499E0,7.017241750E0,-5.146853119E0,1.025615606E1
1.511238958E0,-6.204273537E0,8.968304417E0,-1.034322865E1,1.503016544E1
1.521226958E0,-7.095807863E0,1.104574354E1,-1.064296628E1,1.690064113E1
1.531214958E0,-7.700118771E0,1.175010148E1,-1.209511527E1,1.853775949E1
1.541202958E0,-8.010817591E0,1.210793704E1,-1.197990056E1,1.882268194E1
1.551190958E0,-7.753582202E0,1.197803764E1,-1.181252869E1,1.852369446E1
1.561177958E0,-7.619248855E0,1.136105581E1,-1.188514175E1,1.812134478E1
1.571165958E0,-7.068784372E0,1.021441799E1,-1.188747362E1,1.719343120E1
1.581153958E0,-6.683929993E0,9.679367940E0,-1.254369260E1,1.719620039E1
1.591141958E0,-6.655004402E0,9.969813759E0,-1.289460038E1,1.760559539E1
1.601129958E0,-6.348842436E0,1.051465497E1,-1.238253866E1,1.744113050E1
1.611117958E0,-5.393315597E0,1.069797922E1,-1.111319468E1,1.634128846E1
1.621105958E0,-4.402226285E0,9.786538632E0,-9.414361601E0,1.427536826E1
1.631093958E0,-3.124481611E0,8.613297735E0,-8.047197213E0,1.219461628E1
1.641081958E0,-2.011458557E0,7.613285279E0,-7.049106737E0,1.056872670E1
1.651069958E0,-1.697835836E0,6.138345596E0,-6.209033756E0,8.894606982E0
1.661057958E0,-1.607311290E0,4.132782787E0,-4.912761009E0,6.618048344E0
1.671045958E0,-1.308758014E0,2.418559252E0,-3.186148978E0,4.208779123E0
1.681033958E0,-1.166522739E0,5.115512627E-1,-1.741996055E0,2.158010716E0
1.691021958E0,-1.363304934E0,-1.456090014E0,-1.186025834E-1,1.998215465E0
1.701008958E0,-2.562107519E0,-2.019825338E0,1.318179924E0,3.518762232E0
1.710996958E0,-4.185519117E0,-2.437579660E0,2.080682573E0,5.271584662E0
1.720984958E0,-4.308947993E0,-4.150322095E0,3.107235541E0,6.741447842E0
1.730972958E0,-2.821493806E0,-5.627921092E0,4.103230959E0,7.514707407E0
